date,description,debit,credit
2012-03-12,TRANSACTION 3857,62,554
2012-03-12,TRANSACTION 3858,691,404
2012-03-12,TRANSACTION 3859,564,817
2012-03-12,TRANSACTION 3860,29,624
2012-03-09,TRANSACTION 3861,406,892
2012-03-09,TRANSACTION 3862,118,973
2012-03-09,TRANSACTION 3863,783,572
2012-03-09,TRANSACTION 3864,655,504
2012-03-09,TRANSACTION 3865,726,590
2012-03-09,TRANSACTION 3866,622,872
2012-03-08,TRANSACTION 3867,298,990
2012-03-08,TRANSACTION 3868,931,405
2012-03-08,TRANSACTION 3869,969,585
2012-03-08,TRANSACTION 3870,252,417
2012-03-08,TRANSACTION 3871,455,922
2012-03-08,TRANSACTION 3872,833,637
2012-03-08,TRANSACTION 3873,370,777
2012-03-08,TRANSACTION 3874,175,800
2012-03-07,TRANSACTION 3875,349,553
2012-03-07,TRANSACTION 3876,516,915
2012-03-07,TRANSACTION 3877,594,813
2012-03-07,TRANSACTION 3878,489,521
2012-03-06,TRANSACTION 3879,119,656
2012-03-06,TRANSACTION 3880,428,507
2012-03-06,TRANSACTION 3881,732,953
2012-03-06,TRANSACTION 3882,198,688
2012-03-05,TRANSACTION 3883,109,856
2012-03-05,TRANSACTION 3884,415,494
2012-03-05,TRANSACTION 3885,869,602
2012-03-05,TRANSACTION 3886,625,825
2012-03-05,TRANSACTION 3887,834,733
2012-03-05,TRANSACTION 3888,367,570
2012-03-05,TRANSACTION 3889,55,592
2012-03-05,TRANSACTION 3890,835,628
2012-03-05,TRANSACTION 3891,629,985
2012-03-05,TRANSACTION 3892,382,833
2012-03-05,TRANSACTION 3893,751,850
2012-03-05,TRANSACTION 3894,623,651
2012-03-02,TRANSACTION 3895,545,762
2012-03-02,TRANSACTION 3896,841,762
2012-03-02,TRANSACTION 3897,64,912
2012-03-02,TRANSACTION 3898,421,441
2012-03-02,TRANSACTION 3899,584,941
2012-03-02,TRANSACTION 3900,428,794
2012-03-01,TRANSACTION 3901,778,714
2012-03-01,TRANSACTION 3902,587,889
2012-03-01,TRANSACTION 3903,176,716
2012-03-01,TRANSACTION 3904,975,819
2012-03-01,TRANSACTION 3905,773,813
2012-03-01,TRANSACTION 3906,538,891
2012-03-01,TRANSACTION 3907,72,546
2012-02-29,TRANSACTION 3908,825,464
2012-02-29,TRANSACTION 3909,903,478
2012-02-29,TRANSACTION 3910,114,790
2012-02-29,TRANSACTION 3911,16,833
2012-02-29,TRANSACTION 3912,105,979
2012-02-29,TRANSACTION 3913,754,775
2012-02-28,TRANSACTION 3914,329,914
2012-02-28,TRANSACTION 3915,574,762
2012-02-27,TRANSACTION 3916,322,978
2012-02-27,TRANSACTION 3917,590,694
2012-02-27,TRANSACTION 3918,871,618
2012-02-27,TRANSACTION 3919,338,704
2012-02-27,TRANSACTION 3920,733,497
2012-02-27,TRANSACTION 3921,291,449
2012-02-27,TRANSACTION 3922,298,593
2012-02-27,TRANSACTION 3923,627,897
2012-02-27,TRANSACTION 3924,386,982
2012-02-27,TRANSACTION 3925,901,877
2012-02-27,TRANSACTION 3926,903,853
2012-02-27,TRANSACTION 3927,193,774
2012-02-27,TRANSACTION 3928,829,833
2012-02-27,TRANSACTION 3929,420,882
2012-02-27,TRANSACTION 3930,906,403
2012-02-27,TRANSACTION 3931,645,812
2012-02-24,TRANSACTION 3932,793,819
2012-02-24,TRANSACTION 3933,928,880
2012-02-24,TRANSACTION 3934,502,689
2012-02-24,TRANSACTION 3935,402,707
2012-02-23,TRANSACTION 3936,650,583
2012-02-23,TRANSACTION 3937,419,644
2012-02-23,TRANSACTION 3938,79,483
2012-02-21,TRANSACTION 3939,272,893
2012-02-21,TRANSACTION 3940,836,962
2012-02-21,TRANSACTION 3941,738,626
2012-02-21,TRANSACTION 3942,978,442
2012-02-21,TRANSACTION 3943,758,456
2012-02-21,TRANSACTION 3944,511,444
2012-02-21,TRANSACTION 3945,666,471
2012-02-21,TRANSACTION 3946,502,604
2012-02-21,TRANSACTION 3947,291,759
2012-02-21,TRANSACTION 3948,127,991
2012-02-21,TRANSACTION 3949,483,421
2012-02-21,TRANSACTION 3950,143,940
2012-02-21,TRANSACTION 3951,360,462
2012-02-21,TRANSACTION 3952,230,664
2012-02-17,TRANSACTION 3953,767,829
2012-02-17,TRANSACTION 3954,632,798
2012-02-17,TRANSACTION 3955,693,726
2012-02-17,TRANSACTION 3956,911,603
2012-02-17,TRANSACTION 3957,364,663
2012-02-16,TRANSACTION 3958,546,678
2012-02-16,TRANSACTION 3959,985,704
2012-02-16,TRANSACTION 3960,587,513
2012-02-15,TRANSACTION 3961,353,696
2012-02-15,TRANSACTION 3962,180,558
2012-02-15,TRANSACTION 3963,998,774
2012-02-14,TRANSACTION 3964,181,866
2012-02-14,TRANSACTION 3965,150,960
2012-02-13,TRANSACTION 3966,678,614
2012-02-13,TRANSACTION 3967,182,893
2012-02-13,TRANSACTION 3968,814,460
2012-02-13,TRANSACTION 3969,508,912
2012-02-13,TRANSACTION 3970,985,902
2012-02-13,TRANSACTION 3971,630,424
2012-02-13,TRANSACTION 3972,34,868
2012-02-10,TRANSACTION 3973,396,573
2012-02-10,TRANSACTION 3974,811,624
2012-02-10,TRANSACTION 3975,652,745
2012-02-10,TRANSACTION 3976,676,923
2012-02-09,TRANSACTION 3977,498,895
2012-02-09,TRANSACTION 3978,828,787
2012-02-09,TRANSACTION 3979,99,562
2012-02-09,TRANSACTION 3980,192,618
2012-02-08,TRANSACTION 3981,732,501
2012-02-08,TRANSACTION 3982,565,853
2012-02-08,TRANSACTION 3983,285,692
2012-02-08,TRANSACTION 3984,258,677
2012-02-07,TRANSACTION 3985,817,843
2012-02-07,TRANSACTION 3986,171,949
2012-02-06,TRANSACTION 3987,430,921
2012-02-06,TRANSACTION 3988,777,923
2012-02-06,TRANSACTION 3989,828,664
2012-02-06,TRANSACTION 3990,18,694
2012-02-06,TRANSACTION 3991,299,764
2012-02-06,TRANSACTION 3992,651,774
2012-02-06,TRANSACTION 3993,22,815
2012-02-06,TRANSACTION 3994,786,894
2012-02-06,TRANSACTION 3995,881,500
2012-02-06,TRANSACTION 3996,896,735
2012-02-06,TRANSACTION 3997,372,972
2012-02-03,TRANSACTION 3998,960,823
2012-02-03,TRANSACTION 3999,668,754
2012-02-03,TRANSACTION 4000,254,884
2012-02-03,TRANSACTION 4001,427,459
2012-02-03,TRANSACTION 4002,91,981
2012-02-02,TRANSACTION 4003,73,516
2012-02-02,TRANSACTION 4004,534,899
2012-02-02,TRANSACTION 4005,538,439
2012-02-02,TRANSACTION 4006,425,795
2012-02-01,TRANSACTION 4007,996,865
2012-01-31,TRANSACTION 4008,330,448
2012-01-31,TRANSACTION 4009,536,891
2012-01-31,TRANSACTION 4010,449,767
2012-01-31,TRANSACTION 4011,126,435
2012-01-31,TRANSACTION 4012,143,875
2012-01-31,TRANSACTION 4013,113,767
2012-01-31,TRANSACTION 4014,908,515
2012-01-31,TRANSACTION 4015,966,496
2012-01-30,TRANSACTION 4016,898,505
2012-01-30,TRANSACTION 4017,992,563
2012-01-30,TRANSACTION 4018,210,937
2012-01-30,TRANSACTION 4019,263,696
2012-01-30,TRANSACTION 4020,965,621
2012-01-30,TRANSACTION 4021,220,998
2012-01-27,TRANSACTION 4022,313,451
2012-01-27,TRANSACTION 4023,808,945
2012-01-27,TRANSACTION 4024,961,616
2012-01-27,TRANSACTION 4025,982,625
2012-01-26,TRANSACTION 4026,203,459
2012-01-26,TRANSACTION 4027,853,537
2012-01-26,TRANSACTION 4028,898,478
2012-01-26,TRANSACTION 4029,610,525
2012-01-25,TRANSACTION 4030,144,896
2012-01-25,TRANSACTION 4031,933,851
2012-01-25,TRANSACTION 4032,304,916
2012-01-25,TRANSACTION 4033,116,422
2012-01-25,TRANSACTION 4034,321,925
2012-01-25,TRANSACTION 4035,357,671
2012-01-24,TRANSACTION 4036,108,708
2012-01-23,TRANSACTION 4037,58,620
2012-01-23,TRANSACTION 4038,466,595
2012-01-23,TRANSACTION 4039,219,444
2012-01-20,TRANSACTION 4040,788,568
2012-01-20,TRANSACTION 4041,125,563
2012-01-19,TRANSACTION 4042,855,603
2012-01-19,TRANSACTION 4043,471,839
2012-01-19,TRANSACTION 4044,625,914
2012-01-19,TRANSACTION 4045,935,724
2012-01-19,TRANSACTION 4046,376,566
2012-01-19,TRANSACTION 4047,730,553
2012-01-17,TRANSACTION 4048,657,570
2012-01-16,TRANSACTION 4049,197,910
2012-01-16,TRANSACTION 4050,308,876
2012-01-16,TRANSACTION 4051,114,877
2012-01-16,TRANSACTION 4052,659,580
2012-01-16,TRANSACTION 4053,624,865
2012-01-16,TRANSACTION 4054,89,563
2012-01-13,TRANSACTION 4055,433,589
2012-01-13,TRANSACTION 4056,642,597
2012-01-13,TRANSACTION 4057,109,623
2012-01-13,TRANSACTION 4058,828,653
2012-01-13,TRANSACTION 4059,172,835
2012-01-13,TRANSACTION 4060,927,996
2012-01-12,TRANSACTION 4061,271,700
2012-01-12,TRANSACTION 4062,679,818
2012-01-12,TRANSACTION 4063,880,714
2012-01-11,TRANSACTION 4064,206,724
2012-01-11,TRANSACTION 4065,13,518
2012-01-11,TRANSACTION 4066,579,908
2012-01-10,TRANSACTION 4067,562,477
2012-01-10,TRANSACTION 4068,273,566
2012-01-10,TRANSACTION 4069,340,792
2012-01-09,TRANSACTION 4070,357,941
2012-01-09,TRANSACTION 4071,807,675
2012-01-09,TRANSACTION 4072,320,503
2012-01-09,TRANSACTION 4073,246,568
2012-01-09,TRANSACTION 4074,483,416
2012-01-09,TRANSACTION 4075,800,869
2012-01-06,TRANSACTION 4076,384,781
2012-01-06,TRANSACTION 4077,108,913
2012-01-06,TRANSACTION 4078,119,911
2012-01-05,TRANSACTION 4079,997,573
2012-01-05,TRANSACTION 4080,562,959
2012-01-05,TRANSACTION 4081,292,958
2012-01-04,TRANSACTION 4082,451,941
2012-01-03,TRANSACTION 4083,702,966
2012-01-03,TRANSACTION 4084,380,584
2012-01-03,TRANSACTION 4085,281,689
2012-01-03,TRANSACTION 4086,588,957
2012-01-03,TRANSACTION 4087,921,975
2012-01-03,TRANSACTION 4088,631,461
2012-01-03,TRANSACTION 4089,913,969
2012-01-03,TRANSACTION 4090,366,454
2012-01-03,TRANSACTION 4091,291,913
2012-01-03,TRANSACTION 4092,859,621
2011-12-30,TRANSACTION 4093,640,418
2011-12-30,TRANSACTION 4094,88,931
2011-12-30,TRANSACTION 4095,873,987
2011-12-30,TRANSACTION 4096,376,908
2011-12-29,TRANSACTION 4097,690,833
2011-12-29,TRANSACTION 4098,813,960
2011-12-29,TRANSACTION 4099,111,687
2011-12-28,TRANSACTION 4100,56,765
2011-12-28,TRANSACTION 4101,492,484
2011-12-28,TRANSACTION 4102,240,502
2011-12-28,TRANSACTION 4103,971,448
2011-12-28,TRANSACTION 4104,811,518
2011-12-28,TRANSACTION 4105,395,839
2011-12-28,TRANSACTION 4106,648,550
2011-12-28,TRANSACTION 4107,562,758
2011-12-28,TRANSACTION 4108,514,977
2011-12-23,TRANSACTION 4109,738,406
2011-12-22,TRANSACTION 4110,896,427
2011-12-22,TRANSACTION 4111,780,718
2011-12-21,TRANSACTION 4112,162,735
2011-12-21,TRANSACTION 4113,644,609
2011-12-21,TRANSACTION 4114,222,900
2011-12-21,TRANSACTION 4115,683,459
2011-12-21,TRANSACTION 4116,925,704
2011-12-20,TRANSACTION 4117,375,945
2011-12-20,TRANSACTION 4118,436,639
2011-12-20,TRANSACTION 4119,324,799
2011-12-20,TRANSACTION 4120,560,694
2011-12-19,TRANSACTION 4121,137,562
2011-12-19,TRANSACTION 4122,703,811
2011-12-19,TRANSACTION 4123,631,802
2011-12-19,TRANSACTION 4124,874,803
2011-12-19,TRANSACTION 4125,147,912
2011-12-19,TRANSACTION 4126,48,870
2011-12-19,TRANSACTION 4127,426,759
2011-12-16,TRANSACTION 4128,19,693
2011-12-16,TRANSACTION 4129,29,632
2011-12-16,TRANSACTION 4130,968,701
2011-12-16,TRANSACTION 4131,467,958
2011-12-16,TRANSACTION 4132,166,492
2011-12-16,TRANSACTION 4133,792,577
2011-12-16,TRANSACTION 4134,372,991
2011-12-16,TRANSACTION 4135,156,586
2011-12-15,TRANSACTION 4136,836,884
2011-12-14,TRANSACTION 4137,560,868
2011-12-13,TRANSACTION 4138,514,426
2011-12-13,TRANSACTION 4139,669,630
2011-12-12,TRANSACTION 4140,966,566
2011-12-12,TRANSACTION 4141,121,808
2011-12-12,TRANSACTION 4142,953,515
2011-12-12,TRANSACTION 4143,608,517
2011-12-12,TRANSACTION 4144,689,418
2011-12-12,TRANSACTION 4145,747,945
2011-12-12,TRANSACTION 4146,669,986
2011-12-12,TRANSACTION 4147,677,858
2011-12-12,TRANSACTION 4148,535,459
2011-12-12,TRANSACTION 4149,700,815
2011-12-12,TRANSACTION 4150,717,878
2011-12-12,TRANSACTION 4151,458,743
